movie_title,movie_imdb_link,movie_facebook_likes,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,cast_total_facebook_likes
Warcraft: The Beginning,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1,94000.0,Duncan Jones,1200.0,Travis Fimmel,3100,Paula Patton,3200,Ben Foster,2900,20374.0
Terminator Genisys,http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1,82000.0,Alan Taylor,230.0,Arnold Schwarzenegger,7800,Jason Clarke,1500,Emilia Clarke,10000,53284.0
Harry Potter and the Order of the Phoenix,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,4600.0,David Yates,287.0,Daniel Radcliffe,11000,Harry Melling,231,Jason Boyd,1,47145.0
Alexander,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,3600.0,Oliver Stone,2200.0,Anthony Hopkins,12000,David Bedella,6,Jessie Kamm,2,30520.0
Harry Potter and the Goblet of Fire,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,5500.0,Mike Newell,179.0,Eric Sykes,84,Timothy Spall,1300,David Tennant,5200,67434.0
Frozen,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,58000.0,Chris Buck,69.0,Kristen Bell,4200,Idina Menzel,1300,Jonathan Groff,1300,16397.0
Transformers,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,8000.0,Michael Bay,2200.0,Shia LaBeouf,7500,Megan Fox,7500,Josh Duhamel,6900,34180.0
Charlie and the Chocolate Factory,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,7900.0,Tim Burton,13000.0,Johnny Depp,40000,Freddie Highmore,4400,David Kelly,588,76496.0
Ratatouille,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,11000.0,Brad Bird,675.0,Patton Oswalt,785,Ian Holm,1300,Lou Romano,56,12611.0
Thor: The Dark World,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,63000.0,Alan Taylor,230.0,Chris Hemsworth,26000,Natalie Portman,20000,Tom Hiddleston,8500,96903.0
The Matrix Reloaded,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,4700.0,Lana Wachowski,1100.0,Ray Anthony,9,Christine Anu,5,Andy Arness,10,7041.0
Batman Begins,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,15000.0,Christopher Nolan,22000.0,Christian Bale,23000,Michael Caine,5300,Liam Neeson,14000,80562.0
I Am Legend,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,11000.0,Francis Lawrence,507.0,Will Smith,10000,Alice Braga,1000,Charlie Tahan,268,13084.0
Mission: Impossible - Rogue Nation,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,48000.0,Christopher McQuarrie,187.0,Tom Cruise,11000,Jeremy Renner,10000,Simon Pegg,4300,32474.0
Hancock,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,5800.0,Peter Berg,544.0,Will Smith,10000,Charlize Theron,9100,Jason Bateman,3700,30621.0
Madagascar: Escape 2 Africa,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,1800.0,Eric Darnell,36.0,Ben Stiller,3500,Chris Rock,1600,David Schwimmer,1500,18312.0
X-Men Origins: Wolverine,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,7800.0,Gavin Hood,162.0,Hugh Jackman,20000,Liev Schreiber,3900,Danny Huston,454,53784.0
Thor,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,63000.0,Kenneth Branagh,4700.0,Chris Hemsworth,26000,Natalie Portman,20000,Tom Hiddleston,8500,94258.0
Kung Fu Panda 2,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,20000.0,Jennifer Yuh Nelson,90.0,Jack Black,3100,Angelina Jolie,11000,Dustin Hoffman,7200,65717.0
The Matrix Revolutions,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,3400.0,Lana Wachowski,1100.0,Mary Alice,788,Tanveer K. Atwal,7,Helmut Bakaitis,30,10881.0
Mad Max: Fury Road,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,192000.0,George Miller,753.0,Tom Hardy,27000,Charlize Theron,9100,Nicholas Hoult,7600,54359.0
Night at the Museum: Battle of the Smithsonian,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,2000.0,Shawn Levy,199.0,Ben Stiller,3500,Amy Adams,9700,Owen Wilson,3300,76548.0
Mission: Impossible III,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,3400.0,J.J. Abrams,14000.0,Tom Cruise,11000,Philip Seymour Hoffman,22000,Ving Rhames,1600,61940.0
Troy,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,9000.0,Wolfgang Petersen,248.0,Julian Glover,844,Brian Cox,1400,Nathan Jones,636,29746.0
The Last Airbender,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,18000.0,M. Night Shyamalan,2900.0,Noah Ringer,756,Dev Patel,1500,Nicola Peltz,1600,10972.0
Angels and Demons,http://www.imdb.com/title/tt4158638/?ref_=fn_tt_tt_1,1.0,Jenny Austin,70.0,Jenny Austin,70,Chelsea Gilson,7,Christina Mani,2,3578.0
Bee Movie,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,2100.0,Steve Hickner,59.0,Jerry Seinfeld,657,Rene Zellweger,2500,Matthew Broderick,2000,21454.0
Wrath of the Titans,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,19000.0,Jonathan Liebesman,475.0,Sam Worthington,5300,Liam Neeson,14000,Ralph Fiennes,8700,40544.0
Bolt,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,4200.0,Byron Howard,59.0,John Travolta,4500,Miley Cyrus,4500,Susie Essman,98,34033.0
G-Force,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,2100.0,Hoyt Yeatman,12.0,Bill Nighy,4700,Will Arnett,1100,Zach Galifianakis,7700,15749.0
Dark Shadows,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,82000.0,Tim Burton,13000.0,Johnny Depp,40000,Michelle Pfeiffer,4600,Helena Bonham Carter,7700,97365.0
White House Down,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,34000.0,Roland Emmerich,791.0,Channing Tatum,17000,Jamie Foxx,2800,Maggie Gyllenhaal,5900,37719.0
Beowulf,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,3100.0,Robert Zemeckis,1400.0,Robin Wright,18000,Anthony Hopkins,12000,Paul Baker,1,40233.0
Mars Needs Moms,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,3100.0,Simon Wells,25.0,Seth Green,2000,Dan Fogler,563,Joan Cusack,1500,6170.0
The Wolfman,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,7500.0,Joe Johnston,395.0,Simon Merrells,489,Gemma Whelan,116,Emily Blunt,5700,25873.0
Madagascar 3: Europe's Most Wanted,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,17000.0,Eric Darnell,36.0,Ben Stiller,3500,Chris Rock,1600,David Schwimmer,1500,29774.0
Passengers,http://www.imdb.com/title/tt1355644/?ref_=fn_tt_tt_1,3000.0,Morten Tyldum,78.0,Jennifer Lawrence,34000,Chris Pratt,3000,Michael Sheen,2600,45722.0
Mission: Impossible - Ghost Protocol,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,34000.0,Brad Bird,675.0,Tom Cruise,11000,Paula Patton,3200,Simon Pegg,4300,35289.0
How to Train Your Dragon 2,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,46000.0,Dean DeBlois,254.0,Jay Baruchel,3900,Cate Blanchett,6200,Gerard Butler,18000,48286.0
Pan,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,24000.0,Joe Wright,456.0,Hugh Jackman,20000,Levi Miller,168,Garrett Hedlund,4800,41775.0
Mr. Peabody & Sherman,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,11000.0,Rob Minkoff,51.0,Ty Burrell,3000,Max Charles,279,Lauri Fraser,2,15019.0
Rise of the Guardians,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,25000.0,Peter Ramsey,52.0,Chris Pine,6600,Alec Baldwin,2400,Jude Law,6000,41842.0
Flushed Away,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,1600.0,David Bowers,7.0,Hugh Jackman,20000,Kate Winslet,14000,Ian McKellen,6200,53772.0
Kung Fu Panda 3,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,24000.0,Alessandro Carloni,5.0,Jack Black,3100,Bryan Cranston,7000,Dustin Hoffman,7200,74606.0
Armageddon,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,11000.0,Michael Bay,2200.0,Bruce Willis,13000,Billy Bob Thornton,3800,Ben Affleck,6700,63934.0
Ghostbusters,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,71000.0,Paul Feig,179.0,Zach Woods,338,Kristen Wiig,2900,Ed Begley Jr.,793,14543.0
Captain America: The First Avenger,http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1,46000.0,Joe Johnston,395.0,Chris Evans,11000,Hayley Atwell,2000,Sebastian Stan,3600,59267.0
Men in Black II,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,2000.0,Barry Sonnenfeld,191.0,Tommy Lee Jones,7900,Will Smith,10000,Rip Torn,828,30132.0
Die Another Day,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,2300.0,Lee Tamahori,93.0,Pierce Brosnan,3200,Halle Berry,3700,Toby Stephens,770,26148.0
Sahara,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,1900.0,Breck Eisner,43.0,Matthew McConaughey,12000,Steve Zahn,2500,Penlope Cruz,5300,25588.0
Star Trek,http://www.imdb.com/title/tt0060028/?ref_=fn_tt_tt_1,4100.0,Gene Roddenberry,844.0,Leonard Nimoy,12000,William Shatner,3900,DeForest Kelley,632,20049.0
G.I. Joe: Retaliation,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,42000.0,Jon M. Chu,210.0,Dwayne Johnson,12000,Jonathan Pryce,1600,Byung-hun Lee,2300,47970.0
Exodus: Gods and Kings,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,51000.0,Ridley Scott,7300.0,Christian Bale,23000,Joel Edgerton,2000,John Turturro,1700,44840.0
The Last Samurai,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,9600.0,Edward Zwick,391.0,Ken Watanabe,2100,Tom Cruise,11000,William Atherton,319,17762.0
Fun with Dick and Jane,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,2000.0,Dean Parisot,23.0,Jim Carrey,8800,Ta Leoni,1300,Alec Baldwin,2400,22409.0
Lethal Weapon 4,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,1400.0,Richard Donner,506.0,Mel Gibson,5200,Danny Glover,1700,Joe Pesci,2700,17370.0
Gods of Egypt,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,26000.0,Alex Proyas,295.0,Brenton Thwaites,2100,John Samaha,20,Courtney Eaton,217,26595.0
The BFG,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,30000.0,Steven Spielberg,14000.0,Mark Rylance,545,Ruby Barnhill,49,Penelope Wilton,403,7637.0
Spider-Man,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,5100.0,Sam Raimi,1300.0,Tobey Maguire,2800,Willem Dafoe,3800,Kirsten Dunst,4000,55864.0
Final Fantasy: The Spirits Within,http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1,1700.0,Hironobu Sakaguchi,6.0,Ming-Na Wen,2100,Alec Baldwin,2400,Ving Rhames,1600,26475.0
Hulk,http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1,2900.0,Ang Lee,2600.0,Eric Bana,4300,Jennifer Connelly,6300,Sam Elliott,5200,27522.0
The Twilight Saga: Breaking Dawn - Part 2,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,65000.0,Bill Condon,386.0,Kristen Stewart,17000,Robert Pattinson,21000,Taylor Lautner,12000,87213.0
Watchmen,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,18000.0,Zack Snyder,2200.0,Malin Akerman,2900,Billy Crudup,749,Matthew Goode,3300,20559.0
The Revenant,http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1,192000.0,Alejandro G. Irritu,4500.0,Leonardo DiCaprio,29000,Tom Hardy,27000,Domhnall Gleeson,3100,62143.0
The World Is Not Enough,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,2000.0,Michael Apted,151.0,Pierce Brosnan,3200,Sophie Marceau,1300,Robert Carlyle,3600,17958.0
The Incredible Hulk,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1,5600.0,Louis Leterrier,257.0,Edward Norton,8800,Liv Tyler,2700,Tim Roth,3200,21814.0
Stealth,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,1400.0,Rob Cohen,359.0,Josh Lucas,3500,Jessica Biel,4200,Jamie Foxx,2800,13247.0
The Croods,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,28000.0,Kirk De Micco,16.0,Nicolas Cage,12000,Emma Stone,15000,Ryan Reynolds,16000,47286.0
Happy Feet 2,http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1,8400.0,George Miller,753.0,Carlos Alazraqui,308,Lombardo Boyar,81,Jeffrey Garcia,56,76772.0
Teenage Mutant Ninja Turtles: Out of the Shadows,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,15000.0,Dave Green,16.0,Megan Fox,7500,Will Arnett,1100,Laura Linney,1900,24385.0
War of the Worlds,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,4600.0,Steven Spielberg,14000.0,Tom Cruise,11000,Dakota Fanning,6900,Miranda Otto,569,28073.0
Master and Commander: The Far Side of the World,http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1,5700.0,Peter Weir,619.0,Russell Crowe,7300,Paul Bettany,4800,James D'Arcy,626,13352.0
Miami Vice,http://www.imdb.com/title/tt0086759/?ref_=fn_tt_tt_1,2200.0,Anthony Yerkovich,11.0,Don Johnson,983,Philip Michael Thomas,326,Saundra Santiago,122,10694.0
Rango,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,26000.0,Gore Verbinski,565.0,Johnny Depp,40000,Isla Fisher,3200,Abigail Breslin,3500,64504.0
Turbo,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,13000.0,David Soren,13.0,Ryan Reynolds,16000,Paul Giamatti,3900,Michael Pea,1900,51225.0
The Hunger Games: Catching Fire,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,82000.0,Francis Lawrence,507.0,Jennifer Lawrence,34000,Liam Hemsworth,7300,Jack Quaid,239,77159.0
Penguins of Madagascar,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1,11000.0,Eric Darnell,36.0,Tom McGrath,97,Chris Miller,50,Christopher Knights,14,37382.0
Harry Potter and the Prisoner of Azkaban,http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1,11000.0,Alfonso Cuarn,2100.0,Daniel Radcliffe,11000,Richard Griffiths,1900,Pam Ferris,771,35208.0
The Bourne Ultimatum,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1,7800.0,Paul Greengrass,532.0,Matt Damon,14000,Julia Stiles,3200,David Strathairn,1500,25643.0
Kung Fu Panda,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1,6000.0,Mark Osborne,56.0,Jack Black,3100,Dustin Hoffman,7200,Angelina Jolie,11000,53166.0
Ant-Man,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,62000.0,Peyton Reed,236.0,Paul Rudd,4700,Michael Douglas,2500,Evangeline Lilly,4400,25849.0
Bad Boys II,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,3200.0,Michael Bay,2200.0,Martin Lawrence,2000,Will Smith,10000,Jordi Moll,875,23759.0
Home,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,27000.0,Tim Johnson,12.0,Jim Parsons,17000,Rihanna,1600,Steve Martin,6600,29592.0
Rio 2,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,9300.0,Carlos Saldanha,106.0,Jake T. Austin,1200,Carlinhos Brown,5,Kristin Chenoweth,1200,17923.0
Salt,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,23000.0,Phillip Noyce,175.0,Angelina Jolie,11000,Liev Schreiber,3900,Chiwetel Ejiofor,3500,21706.0
Puss in Boots,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,16000.0,Chris Miller,50.0,Antonio Banderas,5700,Salma Hayek,4200,Zach Galifianakis,7700,29747.0
Megamind,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,13000.0,Tom McGrath,97.0,Will Ferrell,8000,Brad Pitt,12000,Tina Fey,2000,55824.0
After Earth,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,37000.0,M. Night Shyamalan,2900.0,Jaden Smith,5300,Will Smith,10000,Sophie Okonedo,465,20292.0
Noah,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1,71000.0,Darren Aronofsky,4500.0,Russell Crowe,7300,Jennifer Connelly,6300,Ray Winstone,1000,56197.0
Australia,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,5700.0,Baz Luhrmann,1000.0,Shea Adams,3,Eddie Baroo,167,Ray Barrett,19,942.0
Night at the Museum 3,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1,11000.0,Shawn Levy,199.0,Ben Stiller,3500,Robin Williams,49000,Owen Wilson,3300,80592.0
The Adventures of Tintin,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1,44000.0,Steven Spielberg,14000.0,Jamie Bell,2600,Andy Serkis,3800,Daniel Craig,8300,27040.0
R.I.P.D.,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,20000.0,Robert Schwentke,125.0,Jeff Bridges,12000,Ryan Reynolds,16000,Kevin Bacon,7200,47350.0
Harry Potter and the Deathly Hallows: Part II,http://www.imdb.com/title/tt1680310/?ref_=fn_tt_tt_1,48.0,Matt Birch,1.0,Adam Sopp,3,Rupert Grint,10000,Alice Keenan,1,13547.0
Pirates of the Caribbean: The Curse of the Black Pearl,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1,10000.0,Gore Verbinski,565.0,Johnny Depp,40000,Geoffrey Rush,2900,Orlando Bloom,5000,60401.0
The Hunger Games: Mockingjay - Part 1,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,52000.0,Francis Lawrence,507.0,Jennifer Lawrence,34000,Josh Hutcherson,14000,Liam Hemsworth,7300,124388.0
Harry Potter and the Sorcerer's Stone,http://www.imdb.com/title/tt0241527/?ref_=fn_tt_tt_1,17000.0,Chris Columbus,4800.0,Richard Harris,1300,Maggie Smith,5400,Robbie Coltrane,1200,28297.0
Harry Potter and the Deathly Hallows: Part I,http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1,24.0,Matt Birch,1.0,Adam Sopp,3,Rupert Grint,10000,Alice Keenan,1,17323.0
Dinosaur,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,1700.0,Eric Leighton,1.0,D.B. Sweeney,556,Alfre Woodard,1600,Ossie Davis,284,9779.0
The Day After Tomorrow,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1,19000.0,Roland Emmerich,791.0,Dennis Quaid,2000,Jake Gyllenhaal,15000,Emmy Rossum,2800,24696.0
The Da Vinci Code,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,6400.0,Ron Howard,2000.0,Tom Hanks,15000,Audrey Tautou,3400,Ian McKellen,6200,35406.0
X-Men 2,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1,3700.0,Bryan Singer,2300.0,Patrick Stewart,3600,Hugh Jackman,20000,Ian McKellen,6200,53349.0
Sherlock Holmes: A Game of Shadows,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1,40000.0,Guy Ritchie,2900.0,Robert Downey Jr.,21000,Jude Law,6000,Noomi Rapace,4100,45051.0
Clash of the Titans,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,15000.0,Louis Leterrier,257.0,Sam Worthington,5300,Liam Neeson,14000,Ralph Fiennes,8700,53102.0
Fast Five,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,54000.0,Justin Lin,684.0,Vin Diesel,14000,Paul Walker,23000,Jordana Brewster,4000,72749.0
The Bourne Legacy,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,31000.0,Tony Gilroy,212.0,Jeremy Renner,10000,Scott Glenn,827,Stacy Keach,605,28087.0
Total Recall,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,8800.0,Paul Verhoeven,736.0,Arnold Schwarzenegger,7800,Rachel Ticotin,325,Sharon Stone,2200,14363.0
Teenage Mutant Ninja Turtles,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,62000.0,Jonathan Liebesman,475.0,Megan Fox,7500,Will Arnett,1100,William Fichtner,5800,23916.0
The 13th Warrior,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,4300.0,John McTiernan,325.0,Antonio Banderas,5700,Diane Venora,174,Dennis Storhi,86,12052.0
Prometheus,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1,97000.0,Ridley Scott,7300.0,Noomi Rapace,4100,Michael Fassbender,13000,Charlize Theron,9100,42826.0
How the Grinch Stole Christmas,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1,8300.0,Ron Howard,2000.0,Jim Carrey,8800,Taylor Momsen,2500,Kelley,1,19756.0
Fantastic 4: Rise of the Silver Surfer,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,1900.0,Tim Story,168.0,Ioan Gruffudd,2000,Jessica Alba,5300,Chris Evans,11000,32105.0
Trolls,http://www.imdb.com/title/tt1679335/?ref_=fn_tt_tt_1,6600.0,Walt Dohrn,88.0,Anna Kendrick,10000,Justin Timberlake,3000,Zooey Deschanel,11000,39765.0
Jason Bourne,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1,38000.0,Paul Greengrass,532.0,Matt Damon,14000,Tommy Lee Jones,7900,Alicia Vikander,1800,30941.0
Charlie's Angels: Full Throttle,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1,1100.0,McG,371.0,Cameron Diaz,4900,Drew Barrymore,4200,Lucy Liu,2600,34949.0
Mission: Impossible II,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1,2700.0,John Woo,618.0,Tom Cruise,11000,Dougray Scott,794,Thandie Newton,2500,22236.0
The Perfect Storm,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1,3600.0,Wolfgang Petersen,248.0,George Clooney,9400,Mark Wahlberg,8900,John C. Reilly,2800,35837.0
Ghost Rider,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,4600.0,Mark Steven Johnson,167.0,Matt Long,703,Raquel Alessi,262,Brett Cullen,357,17730.0
Life of Pi,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,122000.0,Ang Lee,2600.0,Suraj Sharma,774,Irrfan Khan,1500,Ayush Tandon,16,5041.0
Stuart Little 2,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1,463.0,Rob Minkoff,51.0,Michael J. Fox,3600,Geena Davis,1200,Hugh Laurie,5200,18124.0
Elysium,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1,61000.0,Neill Blomkamp,667.0,Matt Damon,14000,Jodie Foster,6400,Sharlto Copley,2000,34366.0
The Chronicles of Riddick,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1,4700.0,David Twohy,127.0,Vin Diesel,14000,Colm Feore,540,Thandie Newton,2500,31835.0
Oblivion,http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1,71000.0,Joseph Kosinski,364.0,Tom Cruise,11000,Morgan Freeman,11000,Olga Kurylenko,3200,33606.0
RoboCop,http://www.imdb.com/title/tt0093870/?ref_=fn_tt_tt_1,10000.0,Paul Verhoeven,736.0,Peter Weller,2400,Nancy Allen,517,Dan O'Herlihy,129,8048.0
Fantastic Four,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,42000.0,Josh Trank,130.0,Miles Teller,2700,Michael B. Jordan,2100,Kate Mara,3800,16877.0
Knight and Day,http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1,11000.0,James Mangold,445.0,Tom Cruise,11000,Cameron Diaz,4900,Peter Sarsgaard,1700,38561.0
Speed Racer,http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1,1700.0,Lana Wachowski,1100.0,Emile Hirsch,2600,Nicholas Elia,87,Susan Sarandon,2600,7509.0
How Do You Know,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1,4900.0,James L. Brooks,275.0,Reese Witherspoon,3800,Paul Rudd,4700,Owen Wilson,3300,25297.0
Star Wars: Episode I - The Phantom Menace,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,14000.0,George Lucas,2900.0,Liam Neeson,14000,Ewan McGregor,6200,Natalie Portman,20000,46939.0
Star Wars: Episode III - Revenge of the Sith,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,10000.0,George Lucas,2900.0,Ewan McGregor,6200,Natalie Portman,20000,Hayden Christensen,4000,58581.0
Star Wars: Episode II - Attack of the Clones,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1,7900.0,George Lucas,2900.0,Ewan McGregor,6200,Natalie Portman,20000,Hayden Christensen,4000,61418.0
The Island,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,8300.0,Michael Bay,2200.0,Ewan McGregor,6200,Scarlett Johansson,19000,Djimon Hounsou,3000,56643.0
Windtalkers,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,2900.0,John Woo,618.0,Nicolas Cage,12000,Adam Beach,1200,Peter Stormare,2500,29672.0
The Huntsman: Winter's War,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,17000.0,Cedric Nicolas-Troyan,21.0,Chris Hemsworth,26000,Charlize Theron,9100,Jessica Chastain,5300,58940.0
Dante's Peak,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,1800.0,Roger Donaldson,76.0,Pierce Brosnan,3200,Linda Hamilton,1500,Jamie Rene Smith,649,6401.0
Gulliver's Travels,http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1,6800.0,Rob Letterman,11.0,Jack Black,3100,Jason Segel,4700,Emily Blunt,5700,22291.0
"Monsters, Inc.",http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1,8400.0,Pete Docter,1700.0,John Goodman,3200,Billy Crystal,1100,Mary Gibbs,325,21894.0
The Wolverine,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,68000.0,James Mangold,445.0,Hugh Jackman,20000,Tao Okamoto,990,Rila Fukushima,937,33182.0
